,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
238,12.857645184135976,0.08455456900000001,13,109.8912,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
239,12.857645184135977,0.058451805,8,79.9618,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
240,17.25,0.113748685,9,251.3724,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
241,15.85,0.020603511,9,42.7112,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
242,18.85,0.052044976,8,192.1846,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
243,16.35,0.06276442900000001,6,227.6062,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
244,14.1,0.08797726199999999,4,229.0668,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
245,7.905,0.010010425,13,249.0408,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
246,12.0,0.033946163,3,179.3976,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
247,12.15,0.058414678,6,163.4552,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
248,10.1,0.027106459,10,75.367,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
249,17.5,0.027022882999999998,5,262.491,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
250,12.857645184135977,0.058153409,4,152.034,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
251,17.1,0.128937661,6,112.3886,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
252,7.785,0.088846306,6,61.451,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
253,11.8,0.09357779,13,125.9704,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
254,13.15,0.165694678,6,171.8764,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
255,12.857645184135977,0.148392623,5,41.5796,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
256,8.5,0.098438394,3,51.1324,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
257,8.645,0.143303291,8,96.34100000000001,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
258,17.6,0.076276208,10,110.9202,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
259,9.1,0.175103435,0,127.5362,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
260,12.8,0.023511371,10,225.9404,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
261,7.63,0.06105276,14,95.4436,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
262,9.285,0.049559042000000005,5,246.4144,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
263,13.6,0.119418124,4,231.03,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
264,8.895,0.072545601,2,176.237,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
265,16.35,0.090486828,9,195.21099999999998,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
266,17.6,0.056245075,5,43.3454,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
267,7.975,0.014618973,0,85.225,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
268,15.85,0.04347912599999999,15,36.7164,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
269,15.7,0.045166237000000005,5,178.666,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
270,8.985,0.057827101,5,128.83100000000002,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
271,20.35,0.089394766,4,260.1594,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
272,6.59,0.10550944,6,85.6908,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
273,19.85,0.005234153,4,264.0884,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
274,16.85,0.036390174,13,91.4488,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
275,12.857645184135977,0.03292824,10,173.1738,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
276,16.75,0.081252534,6,256.4988,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
277,17.6,0.076552407,10,110.5202,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
278,7.905,0.016758568999999997,13,250.4408,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
279,12.857645184135977,0.044248175,13,126.20200000000001,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
280,7.785,0.038288087,6,103.1964,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
281,7.825,0.186032678,9,253.0698,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
282,12.857645184135977,0.031867464,9,101.0016,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
283,20.75,0.021370201000000002,14,153.0024,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
284,12.857645184135977,0.193772568,6,190.3846,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
285,6.26,0.009866049,10,151.1366,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
286,18.2,0.082551042,6,147.3734,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
287,13.0,0.099729888,9,46.306000000000004,12,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
288,20.25,0.018801549,6,222.1772,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
289,8.695,0.11972145099999999,9,95.5094,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
290,7.27,0.071222087,14,113.5518,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
291,12.857645184135977,0.060371962,2,174.0712,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
292,12.85,0.033287541000000004,6,198.4768,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
293,7.075,0.05858462,4,142.7128,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
294,12.857645184135977,0.11679292,0,196.21099999999998,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
295,8.195,0.031452265,0,94.3462,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
296,7.09,0.00721395,0,47.9034,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
297,6.095,0.081196619,11,141.4154,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
298,19.35,0.049916364000000005,6,80.2644,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
299,6.15,0.04627095,0,99.3384,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
300,12.857645184135977,0.02747716,3,87.9856,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
301,12.857645184135977,0.10470453699999999,6,125.2678,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
302,17.7,0.012540003000000001,9,167.0474,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
303,17.85,0.147023834,1,93.7436,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
304,9.395,0.15965759599999998,14,224.972,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
305,15.75,0.141398626,7,250.5382,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
306,7.475,0.148821808,6,241.2854,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
307,7.075,0.06613202877895107,5,98.0068,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
308,6.445,0.029691762000000003,0,92.6436,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
309,19.1,0.09671552300000001,6,235.0958,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
310,20.25,0.014790558999999998,4,193.6162,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
311,15.0,0.054378253,3,59.1904,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
312,6.67,0.123428594,13,89.1514,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
313,12.857645184135977,0.029943462999999997,3,60.222,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
314,16.7,0.052368060999999994,5,112.7176,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
315,7.07,0.09386114400000001,13,115.5834,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
316,6.48,0.033968647000000005,13,148.0076,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
317,19.0,0.173154079,6,228.27200000000002,23,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
318,13.35,0.139735226,5,147.5392,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
319,12.857645184135977,0.043351895999999994,6,146.6418,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
320,12.857645184135977,0.042086652,7,122.4388,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
321,9.695,0.12848269,0,223.9404,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
322,15.0,0.049357077,14,62.6168,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
323,11.15,0.008326735,4,149.9708,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
324,20.85,0.021362955,6,103.2306,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
325,9.8,0.151420934,11,194.3478,23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
326,16.35,0.032511818,10,165.0842,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
327,9.6,0.022323658,1,101.29899999999999,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
328,12.857645184135977,0.019292355,8,129.9994,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
329,13.35,0.048124442999999996,1,216.7166,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
330,20.7,0.09261307,4,76.367,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
331,12.857645184135977,0.094697274,0,158.4604,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
332,16.2,0.035984103999999996,6,260.6278,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
333,12.857645184135977,0.056596985,13,230.9984,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
334,12.857645184135977,0.2047,5,76.867,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
335,12.857645184135977,0.020618324,2,129.3994,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
336,5.5,0.04709821,11,101.3016,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
337,15.1,0.087584126,6,221.7456,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
338,15.7,0.038078899,5,122.9046,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
339,7.895,0.095102092,2,104.4332,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
340,12.857645184135977,0.011953901999999999,3,164.5184,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
341,17.35,0.062799379,0,88.18299999999999,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
342,7.285,0.031125708999999998,9,174.3054,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
343,20.25,0.026005891,9,180.9976,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
344,12.857645184135977,0.09246392,13,190.9504,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
345,15.85,0.107765165,14,59.5904,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
346,6.17,0.010647476999999999,10,66.3826,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
347,19.5,0.015749341,9,182.2608,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
348,19.2,0.077628053,9,197.611,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
349,16.7,0.06613202877895107,3,181.2292,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
350,20.85,0.056695731,1,104.0648,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
351,14.5,0.063993068,1,260.4594,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
352,11.395,0.06952926200000001,10,233.1616,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
353,7.97,0.034452949,14,174.0422,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
354,7.71,0.06670068,13,55.2956,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
355,19.25,0.034699737,3,141.7496,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
356,7.075,0.058346939,4,142.2128,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
357,12.857645184135977,0.065203103,10,166.0816,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
358,11.6,0.07892957099999999,5,79.9276,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
359,12.857645184135977,0.18251488100000002,6,98.77,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
360,12.1,0.016895293000000002,7,178.56599999999997,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
361,10.0,0.073379745,8,118.244,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
362,14.35,0.08075758,0,81.896,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
363,10.395,0.11227149800000001,13,58.222,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
364,12.857645184135976,0.153741385,4,182.6292,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
365,8.1,0.127929521,6,211.4902,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
366,8.05,0.07838564,6,256.4646,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
367,9.195,0.078502143,10,108.7596,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
368,20.7,0.047684831,4,212.5876,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
369,15.7,0.12315965599999999,6,110.1544,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
370,12.857645184135977,0.06613202877895107,6,60.2194,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
371,12.857645184135976,0.053392944000000005,8,193.8162,36,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
372,16.5,0.036715907,9,180.0318,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
373,9.0,0.065236932,13,176.437,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
374,6.785,0.041947547,10,41.2112,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
375,19.5,0.08288849599999999,3,178.6002,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
376,7.575,0.055390120999999994,4,195.2768,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
377,18.2,0.012194556,6,57.7904,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
378,16.75,0.060495243,4,169.8106,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
379,7.47,0.06613202877895107,5,214.3218,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
380,12.857645184135977,0.014753811,6,231.7958,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
381,12.857645184135976,0.160707489,6,38.019,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
382,13.85,0.085622362,10,119.4124,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
383,6.635,0.046350909,5,37.4506,14,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
384,6.11,0.102920886,6,130.4968,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
385,15.25,0.026604781,13,86.2198,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
386,15.85,0.06613202877895107,3,96.4094,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
387,15.2,0.031860325,13,235.1248,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
388,12.857645184135977,0.06613202877895107,13,52.6666,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
389,20.75,0.021250002,14,150.5024,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
390,10.195,0.159936948,5,143.2154,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
391,7.605,0.12950314599999999,6,164.021,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
392,18.0,0.142688846,6,88.5514,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
393,12.857645184135976,0.179484411,4,228.9352,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
394,18.35,0.08916305599999999,9,191.3504,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
395,6.59,0.105761491,6,84.8908,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
396,13.8,0.056960814000000005,13,230.0984,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
397,21.2,0.00704098,15,173.5738,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
398,10.5,0.011026593999999999,13,166.4842,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
399,8.97,0.093203257,9,52.7956,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
400,12.857645184135977,0.026916793999999997,11,50.9666,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
401,10.6,0.035264298,8,86.1224,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
402,13.65,0.015908423999999997,1,231.1668,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
403,19.0,0.017719277,8,211.0244,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
404,12.857645184135976,0.035334201,13,115.3518,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
405,12.857645184135976,0.065652494,0,48.9034,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
406,6.865,0.056919038,13,212.8218,22,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
407,10.8,0.048143292000000004,0,40.2138,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
408,16.7,0.022047313,4,110.2886,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
409,12.857645184135976,0.090427268,7,126.2336,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
410,15.15,0.027779254,0,150.1708,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
411,10.5,0.06613202877895107,9,238.3248,23,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
412,17.6,0.008033611,4,174.2422,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
413,19.35,0.033088472,10,175.4738,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
414,15.7,0.160663021,9,59.4562,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
415,18.1,0.178975721,4,155.5288,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
416,10.195,0.017627888,15,239.6538,17,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
417,12.857645184135976,0.0194158,1,41.6454,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
418,6.655,0.016993225,6,211.0586,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
419,19.0,0.027139012999999997,9,127.3336,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
420,7.075,0.03777249,5,98.0068,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
421,13.15,0.036746479,5,181.2976,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
422,20.1,0.022460102000000003,6,226.8036,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
423,20.35,0.06613202877895107,4,256.7672,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
424,18.85,0.05213575,8,190.1846,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
425,16.35,0.062508438,6,227.1062,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
426,11.3,0.007309544,10,196.2426,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
427,17.5,0.015623753999999998,6,182.6266,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
428,18.0,0.14297822300000002,6,87.4514,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
429,7.935,0.017191055,4,51.535,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
430,12.857645184135976,0.143592939,0,37.3164,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
431,20.25,0.011995271000000002,3,184.5924,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
432,15.5,0.15717236,13,149.1418,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
433,12.857645184135976,0.061393095,4,91.81200000000001,36,4,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
434,12.857645184135976,0.264124669,10,155.7314,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
435,15.35,0.020310046000000002,14,218.0508,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
436,10.1,0.054630834,8,200.2084,24,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
437,16.7,0.052517969000000005,5,115.4176,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
438,20.7,0.047565208,4,213.4876,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
439,16.0,0.060797393,15,223.8404,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
440,14.0,0.041291168999999996,15,180.7634,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
441,12.85,0.022604051,6,181.4318,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
442,20.85,0.056580227999999996,1,105.6648,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
443,12.35,0.16419682300000002,9,120.5124,22,9,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
444,6.85,0.022976497000000002,5,261.6594,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
445,10.3,0.027310252,6,101.0042,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
446,12.857645184135976,0.141975462,13,49.6008,36,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
447,8.775,0.06613202877895107,4,45.9428,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
448,18.85,0.01619866,8,129.2626,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
449,12.857645184135977,0.014205168,9,56.7614,36,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
450,14.85,0.09344495,0,141.0812,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
451,20.5,0.019199733,5,84.3592,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
452,7.84,0.15412025199999999,3,51.935,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
453,18.25,0.089004389,5,196.7452,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
454,10.3,0.011117041000000001,13,85.854,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
455,12.5,0.103422709,9,169.9448,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
456,12.857645184135977,0.089035961,4,260.5594,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
457,20.25,0.102723919,3,93.212,24,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
458,12.857645184135977,0.024733134,14,40.2822,36,5,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
459,15.0,0.044871033,8,140.3838,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
460,8.325,0.029760052000000002,6,38.7138,34,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
461,15.85,0.078999287,3,38.6506,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
462,13.1,0.020870744,4,117.3782,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
463,6.26,0.031599715,9,111.3228,14,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
464,17.25,0.042413704,4,173.1764,12,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
465,5.765,0.072284689,5,119.9098,17,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
466,13.6,0.009984847,9,175.437,34,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
467,10.5,0.052852620999999995,5,88.78299999999999,14,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
468,7.975,0.014660821000000001,0,85.125,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
469,12.65,0.076354362,5,192.1846,12,3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
470,12.3,0.07670963900000001,9,247.84599999999998,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
471,5.985,0.005677876,0,184.8924,19,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
472,12.857645184135977,0.06613202877895107,6,184.7266,36,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
473,15.15,0.012282366000000001,13,132.5284,22,9,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
474,12.35,0.026681262,3,56.4246,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
475,14.3,0.127541722,5,84.9224,24,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
476,8.695,0.119513002,9,93.4094,17,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
477,16.35,0.054463442,10,163.8842,23,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
478,6.135,0.06613202877895107,0,151.3366,19,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
479,19.5,0.015756784,9,185.0608,19,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
480,9.5,0.010907967,13,182.3608,34,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
